0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 0.8 0.729209 3.67312 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 13500 200000 0     0 3 0.8 0.81002 3.70099 0 1 1 0.01 0.111899 2.31746 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 0.8 0.729209 3.67312 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 13500 200000 0     0 3 0.8 0.81002 3.70099 0 1 1 0.01 0.111899 2.31746 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 1 0.01 0.111899 3.65981 0.0001
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 1 0.01 0.111899 2.34632 0.0001
0 2 0 11582.7 200104 0     0 6 0.999477 2.20071 3.68995 0.148492 1 1 0.01 0.111899 2.33908 0.0001
0 2 0 12326.2 265989 0     0 7 0.749429 11.2676 3.67608 0.476723 1 1 0.01 0.111899 2.33029 0.0001
0 2 0 12457.7 286641 0     0 8 0.694714 25.4459 3.61113 0.512226 1 1 0.01 0.111899 2.3288 0.0001
0 2 0 12462.2 384717 0     0 12 0.515061 0.022521 4.9854 0.515061 1 1 0.01 0.111899 2.32875 0.0001
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 13500 295549 0     0 12 0.515061 0.0151498 3.95862 0.515061 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 13500 295549 0     0 12 0.515061 0.0151498 3.95862 0.515061 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 13500 295549 0     0 12 0.515061 0.0151498 3.95862 0.515061 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 13500 295549 0     0 12 0.515061 0.0151498 3.95862 0.515061 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 13500 295549 0     0 12 0.515061 0.0151498 3.95862 0.515061 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 13500 295549 0     0 12 0.515061 0.0151498 3.95862 0.515061 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 2 1.61021 3.95802 0 1 3 0.5 0.458758 3.57497 0
0 2 0 1164.16 200000 0     0 5 2 3.56569 3.87881 0.202998 1 3 0.5 0.459564 3.57492 0
0 2 0 1173.58 200009 0     0 6 1.99988 5.84004 3.70436 0.211209 1 3 0.5 0.45957 3.57492 0
0 2 0 1196.51 200243 0     0 7 1.99697 27.6702 3.63704 0.318535 1 3 0.5 0.459586 3.57492 0
0 2 0 1489.39 202485 0     0 8 1.96931 20.3157 3.65044 0.53935 1 3 0.5 0.459789 3.57491 0
0 2 0 1495.93 442582 0     0 12 0.629734 0.016108 5.05817 0.629734 1 3 0.5 0.459794 3.57491 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 13500 295549 0     0 12 0.515061 0.0151498 3.95862 0.515061 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 1.4 1.37233 3.82523 0 1 3 0.5 0.458758 3.57497 0
0 2 0 3371.53 200000 0     0 5 1.4 2.37381 3.79727 0.150359 1 3 0.5 0.461097 3.57488 0
0 2 0 3502.81 200036 0     0 6 1.39966 3.10401 3.70282 0.169853 1 3 0.5 0.461188 3.57488 0
0 2 0 3731.05 209663 0     0 7 1.31243 12.4704 3.6648 0.475597 1 3 0.5 0.461347 3.57487 0
0 2 0 3862.56 213753 0     0 8 1.27775 24.8471 3.6285 0.516062 1 3 0.5 0.461439 3.57487 0
0 2 0 3867.6 358949 0     0 12 0.558646 0.019688 5.01459 0.558646 1 3 0.5 0.461442 3.57487 0
0 2 0 0 200000 0     0 3 1 0.888249 3.74783 0 1 3 0.5 0.458758 3.57497 0
0 2 0 11003.1 200000 0     0 5 1 1.62398 3.73745 0.111192 1 3 0.5 0.466474 3.57511 0
0 2 0 11582.7 200070 0     0 6 0.999477 2.20071 3.68995 0.148492 1 3 0.5 0.466889 3.57515 0
0 2 0 12326.2 240110 0     0 7 0.749429 11.2676 3.67608 0.476723 1 3 0.5 0.467423 3.57521 0
0 2 0 12457.7 251106 0     0 8 0.694714 25.4459 3.61113 0.512226 1 3 0.5 0.467518 3.57522 0
0 2 0 12462.2 295549 0     0 12 0.515061 0.022521 4.9854 0.515061 1 3 0.5 0.467521 3.57522 0
0 2 0 13500 295549 0     0 12 0.515061 0.0151498 3.95862 0.515061 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 1.4 1.37233 3.82523 0 1 3 0.5 0.458758 3.57497 0
0 2 0 3371.53 200000 0     0 5 1.4 2.37381 3.79727 0.150359 1 3 0.5 0.461097 3.57488 0
0 2 0 3502.81 200036 0     0 6 1.39966 3.10401 3.70282 0.169853 1 3 0.5 0.461188 3.57488 0
0 2 0 3731.05 209663 0     0 7 1.31243 12.4704 3.6648 0.475597 1 3 0.5 0.461347 3.57487 0
0 2 0 3862.56 213753 0     0 8 1.27775 24.8471 3.6285 0.516062 1 3 0.5 0.461439 3.57487 0
0 2 0 3867.6 358949 0     0 12 0.558646 0.019688 5.01459 0.558646 1 3 0.5 0.461442 3.57487 0
0 2 0 0 200000 0     0 3 1.2 1.14042 3.78827 0 1 3 0.5 0.458758 3.57497 0
0 2 0 5615.54 200000 0     0 5 1.2 2.00438 3.76623 0.130534 1 3 0.5 0.462664 3.57488 0
0 2 0 5911.26 200053 0     0 6 1.19955 2.58411 3.69777 0.158551 1 3 0.5 0.462871 3.57489 0
0 2 0 6377.62 220854 0     0 7 1.03948 12.3867 3.66188 0.476164 1 3 0.5 0.463198 3.5749 0
0 2 0 6509.12 227227 0     0 8 0.996302 25.2084 3.61978 0.513509 1 3 0.5 0.46329 3.5749 0
0 2 0 6513.84 329311 0     0 12 0.532459 0.0213901 4.99658 0.532459 1 3 0.5 0.463294 3.5749 0
0 2 0 13500 329311 0     0 12 0.532459 0.013132 3.67907 0.532459 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 1.4 1.37233 3.82523 0 1 3 0.5 0.458758 3.57497 0
0 2 0 3371.53 200000 0     0 5 1.4 2.37381 3.79727 0.150359 1 3 0.5 0.461097 3.57488 0
0 2 0 3502.81 200036 0     0 6 1.39966 3.10401 3.70282 0.169853 1 3 0.5 0.461188 3.57488 0
0 2 0 3731.05 209663 0     0 7 1.31243 12.4704 3.6648 0.475597 1 3 0.5 0.461347 3.57487 0
0 2 0 3862.56 213753 0     0 8 1.27775 24.8471 3.6285 0.516062 1 3 0.5 0.461439 3.57487 0
0 2 0 3867.6 358949 0     0 12 0.558646 0.019688 5.01459 0.558646 1 3 0.5 0.461442 3.57487 0
0 2 0 0 200000 0     0 3 1.2 1.14042 3.78827 0 1 3 0.5 0.458758 3.57497 0
0 2 0 5615.54 200000 0     0 5 1.2 2.00438 3.76623 0.130534 1 3 0.5 0.462664 3.57488 0
0 2 0 5911.26 200053 0     0 6 1.19955 2.58411 3.69777 0.158551 1 3 0.5 0.462871 3.57489 0
0 2 0 6377.62 220854 0     0 7 1.03948 12.3867 3.66188 0.476164 1 3 0.5 0.463198 3.5749 0
0 2 0 6509.12 227227 0     0 8 0.996302 25.2084 3.61978 0.513509 1 3 0.5 0.46329 3.5749 0
0 2 0 6513.84 329311 0     0 12 0.532459 0.0213901 4.99658 0.532459 1 3 0.5 0.463294 3.5749 0
0 2 0 13500 329311 0     0 12 0.532459 0.013132 3.67907 0.532459 1 3 0.5 0.468271 3.57531 0
0 2 0 0 200000 0     0 3 1.4 1.37233 3.82523 0 1 3 0.5 0.458758 3.57497 0
0 2 0 3371.53 200000 0     0 5 1.4 2.37381 3.79727 0.150359 1 3 0.5 0.461097 3.57488 0
0 2 0 3502.81 200036 0     0 6 1.39966 3.10401 3.70282 0.169853 1 3 0.5 0.461188 3.57488 0
0 2 0 3731.05 209663 0     0 7 1.31243 12.4704 3.6648 0.475597 1 3 0.5 0.461347 3.57487 0
0 2 0 3862.56 213753 0     0 8 1.27775 24.8471 3.6285 0.516062 1 3 0.5 0.461439 3.57487 0
0 2 0 3867.6 358949 0     0 12 0.558646 0.019688 5.01459 0.558646 1 3 0.5 0.461442 3.57487 0
